profile,type,REGION,time,price
wind,green,NSW,1/04/2058,1.1
wind,green,QLD,1/04/2058,1.1
wind,green,SA,1/04/2058,1.1
wind,green,VIC,1/04/2058,1.1
baseload,green,NSW,1/04/2058,1.1
baseload,green,QLD,1/04/2058,1.1
baseload,green,SA,1/04/2058,1.1
baseload,green,VIC,1/04/2058,1.1
baseload,Energy,NSW,1/05/2058,128.8
baseload,Energy,QLD,1/05/2058,142.5
baseload,Energy,SA,1/05/2058,109.6
baseload,Energy,VIC,1/05/2058,115.7
solar,Energy,NSW,1/05/2058,73.7
solar,Energy,QLD,1/05/2058,80.6
solar,Energy,SA,1/05/2058,58.1
solar,Energy,VIC,1/05/2058,71.9
solar,green,NSW,1/05/2058,1.1
solar,green,QLD,1/05/2058,1.1
solar,green,SA,1/05/2058,1.1
solar,green,VIC,1/05/2058,1.1
wind,Energy,NSW,1/05/2058,113
wind,Energy,QLD,1/05/2058,134.9
wind,Energy,SA,1/05/2058,86.8
wind,Energy,VIC,1/05/2058,91.3
wind,green,NSW,1/05/2058,1.1
wind,green,QLD,1/05/2058,1.1
wind,green,SA,1/05/2058,1.1
wind,green,VIC,1/05/2058,1.1
baseload,green,NSW,1/05/2058,1.1
baseload,green,QLD,1/05/2058,1.1
baseload,green,SA,1/05/2058,1.1
baseload,green,VIC,1/05/2058,1.1
baseload,Energy,NSW,1/06/2058,196.6
baseload,Energy,QLD,1/06/2058,165
baseload,Energy,SA,1/06/2058,186.6
baseload,Energy,VIC,1/06/2058,219.2
solar,Energy,NSW,1/06/2058,140
solar,Energy,QLD,1/06/2058,93.9
solar,Energy,SA,1/06/2058,131.3
solar,Energy,VIC,1/06/2058,189.1
solar,green,NSW,1/06/2058,1.1
solar,green,QLD,1/06/2058,1.1
solar,green,SA,1/06/2058,1.1
solar,green,VIC,1/06/2058,1.1
wind,Energy,NSW,1/06/2058,177.4
wind,Energy,QLD,1/06/2058,143.9
wind,Energy,SA,1/06/2058,155.4
wind,Energy,VIC,1/06/2058,178.9
wind,green,NSW,1/06/2058,1.1
wind,green,QLD,1/06/2058,1.1
wind,green,SA,1/06/2058,1.1
wind,green,VIC,1/06/2058,1.1
baseload,green,NSW,1/06/2058,1.1
baseload,green,QLD,1/06/2058,1.1
baseload,green,SA,1/06/2058,1.1
baseload,green,VIC,1/06/2058,1.1
baseload,Energy,NSW,1/07/2058,176.7
baseload,Energy,QLD,1/07/2058,120.3
baseload,Energy,SA,1/07/2058,177.4
baseload,Energy,VIC,1/07/2058,167.6
solar,Energy,NSW,1/07/2058,96.2
solar,Energy,QLD,1/07/2058,50.9
solar,Energy,SA,1/07/2058,130
solar,Energy,VIC,1/07/2058,118.5
solar,green,NSW,1/07/2058,1.1
solar,green,QLD,1/07/2058,1.1
solar,green,SA,1/07/2058,1.1
solar,green,VIC,1/07/2058,1.1
wind,Energy,NSW,1/07/2058,140
wind,Energy,QLD,1/07/2058,103.8
wind,Energy,SA,1/07/2058,120.3
wind,Energy,VIC,1/07/2058,121.4
wind,green,NSW,1/07/2058,1.1
wind,green,QLD,1/07/2058,1.1
wind,green,SA,1/07/2058,1.1
wind,green,VIC,1/07/2058,1.1
baseload,green,NSW,1/07/2058,1.1
baseload,green,QLD,1/07/2058,1.1
baseload,green,SA,1/07/2058,1.1
baseload,green,VIC,1/07/2058,1.1
baseload,Energy,NSW,1/08/2058,142.5
baseload,Energy,QLD,1/08/2058,118.3
baseload,Energy,SA,1/08/2058,174.3
baseload,Energy,VIC,1/08/2058,166.9
solar,Energy,NSW,1/08/2058,73.2
solar,Energy,QLD,1/08/2058,55.1
solar,Energy,SA,1/08/2058,75
solar,Energy,VIC,1/08/2058,104.3
solar,green,NSW,1/08/2058,1.1
solar,green,QLD,1/08/2058,1.1
solar,green,SA,1/08/2058,1.1
solar,green,VIC,1/08/2058,1.1
wind,Energy,NSW,1/08/2058,123.7
wind,Energy,QLD,1/08/2058,115.3
wind,Energy,SA,1/08/2058,134
wind,Energy,VIC,1/08/2058,112
wind,green,NSW,1/08/2058,1.1
wind,green,QLD,1/08/2058,1.1
wind,green,SA,1/08/2058,1.1
wind,green,VIC,1/08/2058,1.1
baseload,green,NSW,1/08/2058,1.1
baseload,green,QLD,1/08/2058,1.1
baseload,green,SA,1/08/2058,1.1
baseload,green,VIC,1/08/2058,1.1
baseload,Energy,NSW,1/09/2058,84.3
baseload,Energy,QLD,1/09/2058,68.3
baseload,Energy,SA,1/09/2058,74.2
baseload,Energy,VIC,1/09/2058,86.8
solar,Energy,NSW,1/09/2058,38.4
solar,Energy,QLD,1/09/2058,24.6
solar,Energy,SA,1/09/2058,25.7
solar,Energy,VIC,1/09/2058,47.6
solar,green,NSW,1/09/2058,1.1
solar,green,QLD,1/09/2058,1.1
solar,green,SA,1/09/2058,1.1
solar,green,VIC,1/09/2058,1.1
wind,Energy,NSW,1/09/2058,75.2
wind,Energy,QLD,1/09/2058,65.8
wind,Energy,SA,1/09/2058,62.4
wind,Energy,VIC,1/09/2058,59.4
wind,green,NSW,1/09/2058,1.1
wind,green,QLD,1/09/2058,1.1
wind,green,SA,1/09/2058,1.1
wind,green,VIC,1/09/2058,1.1
baseload,green,NSW,1/09/2058,1.1
baseload,green,QLD,1/09/2058,1.1
baseload,green,SA,1/09/2058,1.1
baseload,green,VIC,1/09/2058,1.1
baseload,Energy,NSW,1/10/2058,58.7
baseload,Energy,QLD,1/10/2058,42.2
baseload,Energy,SA,1/10/2058,47
baseload,Energy,VIC,1/10/2058,51.9
solar,Energy,NSW,1/10/2058,33.8
solar,Energy,QLD,1/10/2058,15.4
solar,Energy,SA,1/10/2058,22.2
solar,Energy,VIC,1/10/2058,29.1
solar,green,NSW,1/10/2058,1.1
solar,green,QLD,1/10/2058,1.1
solar,green,SA,1/10/2058,1.1
solar,green,VIC,1/10/2058,1.1
wind,Energy,NSW,1/10/2058,55.9
wind,Energy,QLD,1/10/2058,43
wind,Energy,SA,1/10/2058,41.2
wind,Energy,VIC,1/10/2058,40.8
wind,green,NSW,1/10/2058,1.1
wind,green,QLD,1/10/2058,1.1
wind,green,SA,1/10/2058,1.1
wind,green,VIC,1/10/2058,1.1
baseload,green,NSW,1/10/2058,1.1
baseload,green,QLD,1/10/2058,1.1
baseload,green,SA,1/10/2058,1.1
baseload,green,VIC,1/10/2058,1.1
baseload,Energy,NSW,1/11/2058,41.2
baseload,Energy,QLD,1/11/2058,66.9
baseload,Energy,SA,1/11/2058,43.6
baseload,Energy,VIC,1/11/2058,47.8
solar,Energy,NSW,1/11/2058,21.8
solar,Energy,QLD,1/11/2058,31.5
solar,Energy,SA,1/11/2058,17.9
solar,Energy,VIC,1/11/2058,22.1
solar,green,NSW,1/11/2058,1.1
solar,green,QLD,1/11/2058,1.1
solar,green,SA,1/11/2058,1.1
solar,green,VIC,1/11/2058,1.1
wind,Energy,NSW,1/11/2058,38.5
wind,Energy,QLD,1/11/2058,67.8
wind,Energy,SA,1/11/2058,36
wind,Energy,VIC,1/11/2058,36.4
wind,green,NSW,1/11/2058,1.1
wind,green,QLD,1/11/2058,1.1
wind,green,SA,1/11/2058,1.1
wind,green,VIC,1/11/2058,1.1
baseload,green,NSW,1/11/2058,1.1
baseload,green,QLD,1/11/2058,1.1
baseload,green,SA,1/11/2058,1.1
baseload,green,VIC,1/11/2058,1.1
baseload,Energy,NSW,1/12/2058,39.7
baseload,Energy,QLD,1/12/2058,68.8
baseload,Energy,SA,1/12/2058,68.3
baseload,Energy,VIC,1/12/2058,49.2
solar,Energy,NSW,1/12/2058,20
solar,Energy,QLD,1/12/2058,31.9
solar,Energy,SA,1/12/2058,27.4
solar,Energy,VIC,1/12/2058,26.6
solar,green,NSW,1/12/2058,1.1
solar,green,QLD,1/12/2058,1.1
solar,green,SA,1/12/2058,1.1
solar,green,VIC,1/12/2058,1.1
wind,Energy,NSW,1/12/2058,36.9
wind,Energy,QLD,1/12/2058,56.4
wind,Energy,SA,1/12/2058,60.7
wind,Energy,VIC,1/12/2058,39
wind,green,NSW,1/12/2058,1.1
wind,green,QLD,1/12/2058,1.1
wind,green,SA,1/12/2058,1.1
wind,green,VIC,1/12/2058,1.1
baseload,green,NSW,1/12/2058,1.1
baseload,green,QLD,1/12/2058,1.1
baseload,green,SA,1/12/2058,1.1
baseload,green,VIC,1/12/2058,1.1
baseload,Energy,NSW,1/01/2059,89.9
baseload,Energy,QLD,1/01/2059,103.8
baseload,Energy,SA,1/01/2059,87.1
baseload,Energy,VIC,1/01/2059,118.6
solar,Energy,NSW,1/01/2059,60.7
solar,Energy,QLD,1/01/2059,68.1
solar,Energy,SA,1/01/2059,46.5
solar,Energy,VIC,1/01/2059,95.4
solar,green,NSW,1/01/2059,1.1
solar,green,QLD,1/01/2059,1.1
solar,green,SA,1/01/2059,1.1
solar,green,VIC,1/01/2059,1.1
wind,Energy,NSW,1/01/2059,83.7
wind,Energy,QLD,1/01/2059,102.8
wind,Energy,SA,1/01/2059,78.6
wind,Energy,VIC,1/01/2059,89.9
wind,green,NSW,1/01/2059,1.1
wind,green,QLD,1/01/2059,1.1
wind,green,SA,1/01/2059,1.1
wind,green,VIC,1/01/2059,1.1
baseload,green,NSW,1/01/2059,1.1
baseload,green,QLD,1/01/2059,1.1
baseload,green,SA,1/01/2059,1.1
baseload,green,VIC,1/01/2059,1.1
baseload,Energy,NSW,1/02/2059,100.2
baseload,Energy,QLD,1/02/2059,122.9
baseload,Energy,SA,1/02/2059,87
baseload,Energy,VIC,1/02/2059,115
solar,Energy,NSW,1/02/2059,51.4
solar,Energy,QLD,1/02/2059,56.3
solar,Energy,SA,1/02/2059,34.8
solar,Energy,VIC,1/02/2059,65.8
solar,green,NSW,1/02/2059,1.1
solar,green,QLD,1/02/2059,1.1
solar,green,SA,1/02/2059,1.1
solar,green,VIC,1/02/2059,1.1
wind,Energy,NSW,1/02/2059,102.8
wind,Energy,QLD,1/02/2059,111.3
wind,Energy,SA,1/02/2059,91.1
wind,Energy,VIC,1/02/2059,102.2
wind,green,NSW,1/02/2059,1.1
wind,green,QLD,1/02/2059,1.1
wind,green,SA,1/02/2059,1.1
wind,green,VIC,1/02/2059,1.1
baseload,green,NSW,1/02/2059,1.1
baseload,green,QLD,1/02/2059,1.1
baseload,green,SA,1/02/2059,1.1
baseload,green,VIC,1/02/2059,1.1
baseload,Energy,NSW,1/03/2059,142.6
baseload,Energy,QLD,1/03/2059,154.5
baseload,Energy,SA,1/03/2059,162.8
baseload,Energy,VIC,1/03/2059,175.1
solar,Energy,NSW,1/03/2059,114.6
solar,Energy,QLD,1/03/2059,96.7
solar,Energy,SA,1/03/2059,106.5
solar,Energy,VIC,1/03/2059,133.4
solar,green,NSW,1/03/2059,1.1
solar,green,QLD,1/03/2059,1.1
solar,green,SA,1/03/2059,1.1
solar,green,VIC,1/03/2059,1.1
wind,Energy,NSW,1/03/2059,136.7
wind,Energy,QLD,1/03/2059,139.2
wind,Energy,SA,1/03/2059,160
wind,Energy,VIC,1/03/2059,148.4
wind,green,NSW,1/03/2059,1.1
wind,green,QLD,1/03/2059,1.1
wind,green,SA,1/03/2059,1.1
wind,green,VIC,1/03/2059,1.1
baseload,green,NSW,1/03/2059,1.1
baseload,green,QLD,1/03/2059,1.1
baseload,green,SA,1/03/2059,1.1
baseload,green,VIC,1/03/2059,1.1
baseload,Energy,NSW,1/04/2059,148.7
baseload,Energy,QLD,1/04/2059,117.3
baseload,Energy,SA,1/04/2059,139.9
baseload,Energy,VIC,1/04/2059,160.9
solar,Energy,NSW,1/04/2059,81.1
solar,Energy,QLD,1/04/2059,59.8
solar,Energy,SA,1/04/2059,80.9
solar,Energy,VIC,1/04/2059,99.9
solar,green,NSW,1/04/2059,1.1
solar,green,QLD,1/04/2059,1.1
solar,green,SA,1/04/2059,1.1
solar,green,VIC,1/04/2059,1.1
wind,Energy,NSW,1/04/2059,138.7
wind,Energy,QLD,1/04/2059,106.4
wind,Energy,SA,1/04/2059,127.4
wind,Energy,VIC,1/04/2059,126.9
wind,green,NSW,1/04/2059,1.1
wind,green,QLD,1/04/2059,1.1
wind,green,SA,1/04/2059,1.1
wind,green,VIC,1/04/2059,1.1
baseload,green,NSW,1/04/2059,1.1
baseload,green,QLD,1/04/2059,1.1
baseload,green,SA,1/04/2059,1.1
baseload,green,VIC,1/04/2059,1.1
baseload,Energy,NSW,1/05/2059,128.9
baseload,Energy,QLD,1/05/2059,140.6
baseload,Energy,SA,1/05/2059,114.1
baseload,Energy,VIC,1/05/2059,115.7
solar,Energy,NSW,1/05/2059,74.1
solar,Energy,QLD,1/05/2059,81.9
solar,Energy,SA,1/05/2059,77.5
solar,Energy,VIC,1/05/2059,71.9
solar,green,NSW,1/05/2059,1.1
solar,green,QLD,1/05/2059,1.1
solar,green,SA,1/05/2059,1.1
solar,green,VIC,1/05/2059,1.1
wind,Energy,NSW,1/05/2059,113.3
wind,Energy,QLD,1/05/2059,133.1
wind,Energy,SA,1/05/2059,92.2
wind,Energy,VIC,1/05/2059,91.3
wind,green,NSW,1/05/2059,1.1
wind,green,QLD,1/05/2059,1.1
wind,green,SA,1/05/2059,1.1
wind,green,VIC,1/05/2059,1.1
baseload,green,NSW,1/05/2059,1.1
baseload,green,QLD,1/05/2059,1.1
baseload,green,SA,1/05/2059,1.1
baseload,green,VIC,1/05/2059,1.1
baseload,Energy,NSW,1/06/2059,218.7
baseload,Energy,QLD,1/06/2059,153.6
baseload,Energy,SA,1/06/2059,188.8
baseload,Energy,VIC,1/06/2059,219.6
solar,Energy,NSW,1/06/2059,142.1
solar,Energy,QLD,1/06/2059,91.6
solar,Energy,SA,1/06/2059,131.4
solar,Energy,VIC,1/06/2059,190
solar,green,NSW,1/06/2059,1.1
solar,green,QLD,1/06/2059,1.1
solar,green,SA,1/06/2059,1.1
solar,green,VIC,1/06/2059,1.1
wind,Energy,NSW,1/06/2059,204.1
wind,Energy,QLD,1/06/2059,138.2
wind,Energy,SA,1/06/2059,177.7
wind,Energy,VIC,1/06/2059,179.5
wind,green,NSW,1/06/2059,1.1
wind,green,QLD,1/06/2059,1.1
wind,green,SA,1/06/2059,1.1
wind,green,VIC,1/06/2059,1.1
baseload,green,NSW,1/06/2059,1.1
baseload,green,QLD,1/06/2059,1.1
baseload,green,SA,1/06/2059,1.1
baseload,green,VIC,1/06/2059,1.1
baseload,Energy,NSW,1/07/2059,166.1
baseload,Energy,QLD,1/07/2059,135
baseload,Energy,SA,1/07/2059,188.5
baseload,Energy,VIC,1/07/2059,165
solar,Energy,NSW,1/07/2059,95.7
solar,Energy,QLD,1/07/2059,53.6
solar,Energy,SA,1/07/2059,101.2
solar,Energy,VIC,1/07/2059,121
solar,green,NSW,1/07/2059,1.1
solar,green,QLD,1/07/2059,1.1
solar,green,SA,1/07/2059,1.1
solar,green,VIC,1/07/2059,1.1
wind,Energy,NSW,1/07/2059,132.6
wind,Energy,QLD,1/07/2059,121.1
wind,Energy,SA,1/07/2059,142.2
wind,Energy,VIC,1/07/2059,120.5
wind,green,NSW,1/07/2059,1.1
wind,green,QLD,1/07/2059,1.1
wind,green,SA,1/07/2059,1.1
wind,green,VIC,1/07/2059,1.1
baseload,green,NSW,1/07/2059,1.1
baseload,green,QLD,1/07/2059,1.1
baseload,green,SA,1/07/2059,1.1
baseload,green,VIC,1/07/2059,1.1
baseload,Energy,NSW,1/08/2059,169.3
baseload,Energy,QLD,1/08/2059,119.5
baseload,Energy,SA,1/08/2059,145.5
baseload,Energy,VIC,1/08/2059,161.3
solar,Energy,NSW,1/08/2059,76.6
solar,Energy,QLD,1/08/2059,50
solar,Energy,SA,1/08/2059,75.5
solar,Energy,VIC,1/08/2059,103.8
solar,green,NSW,1/08/2059,1.1
solar,green,QLD,1/08/2059,1.1
solar,green,SA,1/08/2059,1.1
solar,green,VIC,1/08/2059,1.1
wind,Energy,NSW,1/08/2059,134.9
wind,Energy,QLD,1/08/2059,118.3
wind,Energy,SA,1/08/2059,108.8
wind,Energy,VIC,1/08/2059,115.1
wind,green,NSW,1/08/2059,1.1
wind,green,QLD,1/08/2059,1.1
wind,green,SA,1/08/2059,1.1
wind,green,VIC,1/08/2059,1.1
baseload,green,NSW,1/08/2059,1.1
baseload,green,QLD,1/08/2059,1.1
baseload,green,SA,1/08/2059,1.1
baseload,green,VIC,1/08/2059,1.1
baseload,Energy,NSW,1/09/2059,76
baseload,Energy,QLD,1/09/2059,59
baseload,Energy,SA,1/09/2059,84.7
baseload,Energy,VIC,1/09/2059,107.5
solar,Energy,NSW,1/09/2059,38.1
solar,Energy,QLD,1/09/2059,21.4
solar,Energy,SA,1/09/2059,23.4
solar,Energy,VIC,1/09/2059,45.6
solar,green,NSW,1/09/2059,1.1
solar,green,QLD,1/09/2059,1.1
solar,green,SA,1/09/2059,1.1
solar,green,VIC,1/09/2059,1.1
wind,Energy,NSW,1/09/2059,68.5
wind,Energy,QLD,1/09/2059,58.2
wind,Energy,SA,1/09/2059,75.4
wind,Energy,VIC,1/09/2059,78.5
wind,green,NSW,1/09/2059,1.1
wind,green,QLD,1/09/2059,1.1
wind,green,SA,1/09/2059,1.1
wind,green,VIC,1/09/2059,1.1
baseload,green,NSW,1/09/2059,1.1
baseload,green,QLD,1/09/2059,1.1
baseload,green,SA,1/09/2059,1.1
baseload,green,VIC,1/09/2059,1.1
baseload,Energy,NSW,1/10/2059,56.2
baseload,Energy,QLD,1/10/2059,41.2
baseload,Energy,SA,1/10/2059,48.7
baseload,Energy,VIC,1/10/2059,52.6
solar,Energy,NSW,1/10/2059,32.8
solar,Energy,QLD,1/10/2059,17.2
solar,Energy,SA,1/10/2059,16.9
solar,Energy,VIC,1/10/2059,29.1
solar,green,NSW,1/10/2059,1.1
solar,green,QLD,1/10/2059,1.1
solar,green,SA,1/10/2059,1.1
solar,green,VIC,1/10/2059,1.1
wind,Energy,NSW,1/10/2059,53.4
wind,Energy,QLD,1/10/2059,42
wind,Energy,SA,1/10/2059,40.6
wind,Energy,VIC,1/10/2059,40.7
wind,green,NSW,1/10/2059,1.1
wind,green,QLD,1/10/2059,1.1
wind,green,SA,1/10/2059,1.1
wind,green,VIC,1/10/2059,1.1
baseload,green,NSW,1/10/2059,1.1
baseload,green,QLD,1/10/2059,1.1
baseload,green,SA,1/10/2059,1.1
baseload,green,VIC,1/10/2059,1.1
baseload,Energy,NSW,1/11/2059,38.6
baseload,Energy,QLD,1/11/2059,51.5
baseload,Energy,SA,1/11/2059,39.2
baseload,Energy,VIC,1/11/2059,42.3
solar,Energy,NSW,1/11/2059,20.5
solar,Energy,QLD,1/11/2059,28.2
solar,Energy,SA,1/11/2059,16
solar,Energy,VIC,1/11/2059,19.7
solar,green,NSW,1/11/2059,1.1
solar,green,QLD,1/11/2059,1.1
solar,green,SA,1/11/2059,1.1
solar,green,VIC,1/11/2059,1.1
wind,Energy,NSW,1/11/2059,36.1
wind,Energy,QLD,1/11/2059,50.8
wind,Energy,SA,1/11/2059,34.2
wind,Energy,VIC,1/11/2059,31.1
wind,green,NSW,1/11/2059,1.1
wind,green,QLD,1/11/2059,1.1
wind,green,SA,1/11/2059,1.1
wind,green,VIC,1/11/2059,1.1
baseload,green,NSW,1/11/2059,1.1
baseload,green,QLD,1/11/2059,1.1
baseload,green,SA,1/11/2059,1.1
baseload,green,VIC,1/11/2059,1.1
baseload,Energy,NSW,1/12/2059,40.4
baseload,Energy,QLD,1/12/2059,51
baseload,Energy,SA,1/12/2059,52.3
baseload,Energy,VIC,1/12/2059,43.7
solar,Energy,NSW,1/12/2059,17.9
solar,Energy,QLD,1/12/2059,25.6
solar,Energy,SA,1/12/2059,27.4
solar,Energy,VIC,1/12/2059,23.2
solar,green,NSW,1/12/2059,1.1
solar,green,QLD,1/12/2059,1.1
solar,green,SA,1/12/2059,1.1
solar,green,VIC,1/12/2059,1.1
wind,Energy,NSW,1/12/2059,36.8
wind,Energy,QLD,1/12/2059,46.9
wind,Energy,SA,1/12/2059,44.2
wind,Energy,VIC,1/12/2059,33.9
wind,green,NSW,1/12/2059,1.1
wind,green,QLD,1/12/2059,1.1
wind,green,SA,1/12/2059,1.1
wind,green,VIC,1/12/2059,1.1
baseload,green,NSW,1/12/2059,1.1
baseload,green,QLD,1/12/2059,1.1
baseload,green,SA,1/12/2059,1.1
baseload,green,VIC,1/12/2059,1.1
baseload,Energy,NSW,1/01/2060,89.9
baseload,Energy,QLD,1/01/2060,103.8
baseload,Energy,SA,1/01/2060,87.1
baseload,Energy,VIC,1/01/2060,118.6
solar,Energy,NSW,1/01/2060,60.7
solar,Energy,QLD,1/01/2060,68.1
solar,Energy,SA,1/01/2060,46.5
solar,Energy,VIC,1/01/2060,95.4
solar,green,NSW,1/01/2060,1.1
solar,green,QLD,1/01/2060,1.1
solar,green,SA,1/01/2060,1.1
solar,green,VIC,1/01/2060,1.1
wind,Energy,NSW,1/01/2060,83.7
wind,Energy,QLD,1/01/2060,102.8
wind,Energy,SA,1/01/2060,78.6
wind,Energy,VIC,1/01/2060,89.9
wind,green,NSW,1/01/2060,1.1
wind,green,QLD,1/01/2060,1.1
wind,green,SA,1/01/2060,1.1
wind,green,VIC,1/01/2060,1.1
baseload,green,NSW,1/01/2060,1.1
baseload,green,QLD,1/01/2060,1.1
baseload,green,SA,1/01/2060,1.1
baseload,green,VIC,1/01/2060,1.1
baseload,Energy,NSW,1/02/2060,100.2
baseload,Energy,QLD,1/02/2060,122.9
baseload,Energy,SA,1/02/2060,87
baseload,Energy,VIC,1/02/2060,115
solar,Energy,NSW,1/02/2060,51.4
solar,Energy,QLD,1/02/2060,56.3
solar,Energy,SA,1/02/2060,34.8
solar,Energy,VIC,1/02/2060,65.8
solar,green,NSW,1/02/2060,1.1
solar,green,QLD,1/02/2060,1.1
solar,green,SA,1/02/2060,1.1
solar,green,VIC,1/02/2060,1.1
wind,Energy,NSW,1/02/2060,102.8
wind,Energy,QLD,1/02/2060,111.3
wind,Energy,SA,1/02/2060,91.1
wind,Energy,VIC,1/02/2060,102.2
wind,green,NSW,1/02/2060,1.1
wind,green,QLD,1/02/2060,1.1
wind,green,SA,1/02/2060,1.1
wind,green,VIC,1/02/2060,1.1
baseload,green,NSW,1/02/2060,1.1
baseload,green,QLD,1/02/2060,1.1
baseload,green,SA,1/02/2060,1.1
baseload,green,VIC,1/02/2060,1.1
baseload,Energy,NSW,1/03/2060,142.6
baseload,Energy,QLD,1/03/2060,154.5
baseload,Energy,SA,1/03/2060,162.8
baseload,Energy,VIC,1/03/2060,175.1
solar,Energy,NSW,1/03/2060,114.6
solar,Energy,QLD,1/03/2060,96.7
solar,Energy,SA,1/03/2060,106.5
solar,Energy,VIC,1/03/2060,133.4
solar,green,NSW,1/03/2060,1.1
solar,green,QLD,1/03/2060,1.1
solar,green,SA,1/03/2060,1.1
solar,green,VIC,1/03/2060,1.1
wind,Energy,NSW,1/03/2060,136.7
wind,Energy,QLD,1/03/2060,139.2
wind,Energy,SA,1/03/2060,160
wind,Energy,VIC,1/03/2060,148.4
wind,green,NSW,1/03/2060,1.1
wind,green,QLD,1/03/2060,1.1
wind,green,SA,1/03/2060,1.1
wind,green,VIC,1/03/2060,1.1
baseload,green,NSW,1/03/2060,1.1
baseload,green,QLD,1/03/2060,1.1
baseload,green,SA,1/03/2060,1.1
baseload,green,VIC,1/03/2060,1.1
baseload,Energy,NSW,1/04/2060,148.7
baseload,Energy,QLD,1/04/2060,117.3
baseload,Energy,SA,1/04/2060,139.9
baseload,Energy,VIC,1/04/2060,160.9
solar,Energy,NSW,1/04/2060,81.1
solar,Energy,QLD,1/04/2060,59.8
solar,Energy,SA,1/04/2060,80.9
solar,Energy,VIC,1/04/2060,99.9
solar,green,NSW,1/04/2060,1.1
solar,green,QLD,1/04/2060,1.1
solar,green,SA,1/04/2060,1.1
solar,green,VIC,1/04/2060,1.1
wind,Energy,NSW,1/04/2060,138.7
wind,Energy,QLD,1/04/2060,106.4
wind,Energy,SA,1/04/2060,127.4
wind,Energy,VIC,1/04/2060,126.9
wind,green,NSW,1/04/2060,1.1
wind,green,QLD,1/04/2060,1.1
wind,green,SA,1/04/2060,1.1
wind,green,VIC,1/04/2060,1.1
baseload,green,NSW,1/04/2060,1.1
baseload,green,QLD,1/04/2060,1.1
baseload,green,SA,1/04/2060,1.1
baseload,green,VIC,1/04/2060,1.1
baseload,Energy,NSW,1/05/2060,128.9
baseload,Energy,QLD,1/05/2060,140.6
baseload,Energy,SA,1/05/2060,114.1
baseload,Energy,VIC,1/05/2060,115.7
solar,Energy,NSW,1/05/2060,74.1
solar,Energy,QLD,1/05/2060,81.9
solar,Energy,SA,1/05/2060,77.5
solar,Energy,VIC,1/05/2060,71.9
solar,green,NSW,1/05/2060,1.1
solar,green,QLD,1/05/2060,1.1
solar,green,SA,1/05/2060,1.1
solar,green,VIC,1/05/2060,1.1
wind,Energy,NSW,1/05/2060,113.3
wind,Energy,QLD,1/05/2060,133.1
wind,Energy,SA,1/05/2060,92.2
wind,Energy,VIC,1/05/2060,91.3
wind,green,NSW,1/05/2060,1.1
wind,green,QLD,1/05/2060,1.1
wind,green,SA,1/05/2060,1.1
wind,green,VIC,1/05/2060,1.1
baseload,green,NSW,1/05/2060,1.1
baseload,green,QLD,1/05/2060,1.1
baseload,green,SA,1/05/2060,1.1
baseload,green,VIC,1/05/2060,1.1
baseload,Energy,NSW,1/06/2060,218.7
baseload,Energy,QLD,1/06/2060,153.6
baseload,Energy,SA,1/06/2060,188.8
baseload,Energy,VIC,1/06/2060,219.6
solar,Energy,NSW,1/06/2060,142.1
solar,Energy,QLD,1/06/2060,91.6
solar,Energy,SA,1/06/2060,131.4
solar,Energy,VIC,1/06/2060,190
solar,green,NSW,1/06/2060,1.1
solar,green,QLD,1/06/2060,1.1
solar,green,SA,1/06/2060,1.1
solar,green,VIC,1/06/2060,1.1
wind,Energy,NSW,1/06/2060,204.1
wind,Energy,QLD,1/06/2060,138.2
wind,Energy,SA,1/06/2060,177.7
wind,Energy,VIC,1/06/2060,179.5
wind,green,NSW,1/06/2060,1.1
wind,green,QLD,1/06/2060,1.1
wind,green,SA,1/06/2060,1.1
wind,green,VIC,1/06/2060,1.1
baseload,green,NSW,1/06/2060,1.1
baseload,green,QLD,1/06/2060,1.1
baseload,green,SA,1/06/2060,1.1
baseload,green,VIC,1/06/2060,1.1
baseload,Energy,NSW,1/07/2060,166.1
baseload,Energy,QLD,1/07/2060,135
baseload,Energy,SA,1/07/2060,188.5
baseload,Energy,VIC,1/07/2060,165
solar,Energy,NSW,1/07/2060,95.7
solar,Energy,QLD,1/07/2060,53.6
solar,Energy,SA,1/07/2060,101.2
solar,Energy,VIC,1/07/2060,121
solar,green,NSW,1/07/2060,1.1
solar,green,QLD,1/07/2060,1.1
solar,green,SA,1/07/2060,1.1
solar,green,VIC,1/07/2060,1.1
wind,Energy,NSW,1/07/2060,132.6
wind,Energy,QLD,1/07/2060,121.1
wind,Energy,SA,1/07/2060,142.2
wind,Energy,VIC,1/07/2060,120.5
wind,green,NSW,1/07/2060,1.1
wind,green,QLD,1/07/2060,1.1
wind,green,SA,1/07/2060,1.1
wind,green,VIC,1/07/2060,1.1
baseload,green,NSW,1/07/2060,1.1
baseload,green,QLD,1/07/2060,1.1
baseload,green,SA,1/07/2060,1.1
baseload,green,VIC,1/07/2060,1.1
baseload,Energy,NSW,1/08/2060,169.3
baseload,Energy,QLD,1/08/2060,119.5
baseload,Energy,SA,1/08/2060,145.5
baseload,Energy,VIC,1/08/2060,161.3
solar,Energy,NSW,1/08/2060,76.6
solar,Energy,QLD,1/08/2060,50
solar,Energy,SA,1/08/2060,75.5
solar,Energy,VIC,1/08/2060,103.8
solar,green,NSW,1/08/2060,1.1
solar,green,QLD,1/08/2060,1.1
